,movie_id,title,genres,user_id,rating,timestamp
42235,1923,There's Something About Mary (1998),Comedy|Romance,134,5.0,1361245805
42221,1923,There's Something About Mary (1998),Comedy|Romance,57,5.0,907761833
42213,1923,There's Something About Mary (1998),Comedy|Romance,10,5.0,942766515
42233,1923,There's Something About Mary (1998),Comedy|Romance,119,5.0,928442267
42249,1923,There's Something About Mary (1998),Comedy|Romance,217,5.0,1108160722
42252,1923,There's Something About Mary (1998),Comedy|Romance,232,5.0,955090442
42330,1923,There's Something About Mary (1998),Comedy|Romance,655,5.0,1470070717
42323,1923,There's Something About Mary (1998),Comedy|Romance,617,5.0,944893676
42317,1923,There's Something About Mary (1998),Comedy|Romance,587,5.0,1111102358
42310,1923,There's Something About Mary (1998),Comedy|Romance,550,5.0,943373486
42299,1923,There's Something About Mary (1998),Comedy|Romance,480,5.0,1272668605
42298,1923,There's Something About Mary (1998),Comedy|Romance,472,5.0,939071579
42294,1923,There's Something About Mary (1998),Comedy|Romance,462,5.0,1115312510
42289,1923,There's Something About Mary (1998),Comedy|Romance,442,5.0,1227920217
42281,1923,There's Something About Mary (1998),Comedy|Romance,398,5.0,978406100
42279,1923,There's Something About Mary (1998),Comedy|Romance,388,5.0,946523232
42278,1923,There's Something About Mary (1998),Comedy|Romance,387,5.0,974674907
42275,1923,There's Something About Mary (1998),Comedy|Romance,380,5.0,949371402
42253,1923,There's Something About Mary (1998),Comedy|Romance,235,5.0,1111625545
40989,1777,"Wedding Singer, The (1998)",Comedy|Romance,518,5.0,945361720
40975,1777,"Wedding Singer, The (1998)",Comedy|Romance,408,5.0,933116529
40971,1777,"Wedding Singer, The (1998)",Comedy|Romance,358,5.0,957479451
40962,1777,"Wedding Singer, The (1998)",Comedy|Romance,239,5.0,991858247
40954,1777,"Wedding Singer, The (1998)",Comedy|Romance,153,5.0,1046739964
40938,1777,"Wedding Singer, The (1998)",Comedy|Romance,8,5.0,1154400458
44710,2029,Billy's Hollywood Screen Kiss (1997),Comedy|Romance,652,5.0,1439586255
44706,2029,Billy's Hollywood Screen Kiss (1997),Comedy|Romance,407,5.0,962647796
45836,2108,L.A. Story (1991),Comedy|Romance,644,5.0,944934198
45832,2108,L.A. Story (1991),Comedy|Romance,597,5.0,940708400
45829,2108,L.A. Story (1991),Comedy|Romance,564,5.0,974714526
45805,2108,L.A. Story (1991),Comedy|Romance,198,5.0,1068822240
36668,1441,Benny & Joon (1993),Comedy|Romance,185,5.0,1003524722
36749,1455,Hotel de Love (1996),Comedy|Romance,232,5.0,955090226
36804,1463,That Old Feeling (1997),Comedy|Romance,564,5.0,974837293
34338,1307,When Harry Met Sally... (1989),Comedy|Romance,268,5.0,1314894758
34334,1307,When Harry Met Sally... (1989),Comedy|Romance,242,5.0,956687159
34333,1307,When Harry Met Sally... (1989),Comedy|Romance,239,5.0,991857987
34329,1307,When Harry Met Sally... (1989),Comedy|Romance,220,5.0,994270413
34317,1307,When Harry Met Sally... (1989),Comedy|Romance,160,5.0,974257378
34306,1307,When Harry Met Sally... (1989),Comedy|Romance,57,5.0,907764723
34304,1307,When Harry Met Sally... (1989),Comedy|Romance,37,5.0,981308234
34300,1307,When Harry Met Sally... (1989),Comedy|Romance,15,5.0,997938162
34336,1307,When Harry Met Sally... (1989),Comedy|Romance,264,5.0,995664801
34342,1307,When Harry Met Sally... (1989),Comedy|Romance,306,5.0,939760474
34344,1307,When Harry Met Sally... (1989),Comedy|Romance,342,5.0,945124648
34377,1307,When Harry Met Sally... (1989),Comedy|Romance,585,5.0,975362484
34376,1307,When Harry Met Sally... (1989),Comedy|Romance,582,5.0,1122169397
34369,1307,When Harry Met Sally... (1989),Comedy|Romance,559,5.0,903144572
34368,1307,When Harry Met Sally... (1989),Comedy|Romance,547,5.0,974809247
34363,1307,When Harry Met Sally... (1989),Comedy|Romance,518,5.0,945362612
34358,1307,When Harry Met Sally... (1989),Comedy|Romance,497,5.0,940364339
34357,1307,When Harry Met Sally... (1989),Comedy|Romance,472,5.0,939072217
34356,1307,When Harry Met Sally... (1989),Comedy|Romance,466,5.0,945140225
34354,1307,When Harry Met Sally... (1989),Comedy|Romance,461,5.0,1090907845
34352,1307,When Harry Met Sally... (1989),Comedy|Romance,442,5.0,1227969136
34346,1307,When Harry Met Sally... (1989),Comedy|Romance,358,5.0,957479281
38968,1629,"MatchMaker, The (1997)",Comedy|Romance,564,5.0,974835760
37535,1541,Addicted to Love (1997),Comedy|Romance,502,5.0,868217990
37839,1569,My Best Friend's Wedding (1997),Comedy|Romance,564,5.0,974716032
37805,1569,My Best Friend's Wedding (1997),Comedy|Romance,264,5.0,995665075
37801,1569,My Best Friend's Wedding (1997),Comedy|Romance,208,5.0,1407800757
37800,1569,My Best Friend's Wedding (1997),Comedy|Romance,173,5.0,875356677
37795,1569,My Best Friend's Wedding (1997),Comedy|Romance,98,5.0,1459405413
37793,1569,My Best Friend's Wedding (1997),Comedy|Romance,43,5.0,974769863
19914,708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,239,5.0,991859417
19906,708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,112,5.0,852720915
19899,708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,70,5.0,853954401
19926,708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,381,5.0,1018681765
19941,708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,518,5.0,945362920
19949,708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,593,5.0,844753626
18778,597,Pretty Woman (1990),Comedy|Romance,665,5.0,992920864
18728,597,Pretty Woman (1990),Comedy|Romance,418,5.0,1132178252
18718,597,Pretty Woman (1990),Comedy|Romance,372,5.0,958004492
18709,597,Pretty Woman (1990),Comedy|Romance,312,5.0,959933896
18708,597,Pretty Woman (1990),Comedy|Romance,311,5.0,898526635
18688,597,Pretty Woman (1990),Comedy|Romance,242,5.0,956688220
18673,597,Pretty Woman (1990),Comedy|Romance,182,5.0,845746090
18670,597,Pretty Woman (1990),Comedy|Romance,160,5.0,974256628
18666,597,Pretty Woman (1990),Comedy|Romance,145,5.0,845421886
18663,597,Pretty Woman (1990),Comedy|Romance,128,5.0,1049683603
18662,597,Pretty Woman (1990),Comedy|Romance,127,5.0,842322608
18655,597,Pretty Woman (1990),Comedy|Romance,110,5.0,840100559
18653,597,Pretty Woman (1990),Comedy|Romance,98,5.0,1459405239
18643,597,Pretty Woman (1990),Comedy|Romance,67,5.0,854715870
18634,597,Pretty Woman (1990),Comedy|Romance,5,5.0,1163373711
14922,497,Much Ado About Nothing (1993),Comedy|Romance,177,5.0,907515749
14909,497,Much Ado About Nothing (1993),Comedy|Romance,57,5.0,907763018
14907,497,Much Ado About Nothing (1993),Comedy|Romance,20,5.0,1238731010
14917,497,Much Ado About Nothing (1993),Comedy|Romance,121,5.0,833059219
14924,497,Much Ado About Nothing (1993),Comedy|Romance,239,5.0,991858341
14928,497,Much Ado About Nothing (1993),Comedy|Romance,294,5.0,1047071673
14963,497,Much Ado About Nothing (1993),Comedy|Romance,658,5.0,941488905
14961,497,Much Ado About Nothing (1993),Comedy|Romance,602,5.0,842358610
14959,497,Much Ado About Nothing (1993),Comedy|Romance,593,5.0,840995910
14958,497,Much Ado About Nothing (1993),Comedy|Romance,577,5.0,1111550558
14957,497,Much Ado About Nothing (1993),Comedy|Romance,575,5.0,1012593579
14955,497,Much Ado About Nothing (1993),Comedy|Romance,559,5.0,917732299
14951,497,Much Ado About Nothing (1993),Comedy|Romance,537,5.0,879502926
14945,497,Much Ado About Nothing (1993),Comedy|Romance,487,5.0,832838523
14942,497,Much Ado About Nothing (1993),Comedy|Romance,466,5.0,945140540
14940,497,Much Ado About Nothing (1993),Comedy|Romance,460,5.0,1072838843
14938,497,Much Ado About Nothing (1993),Comedy|Romance,431,5.0,1165548800
14935,497,Much Ado About Nothing (1993),Comedy|Romance,396,5.0,839252831
14932,497,Much Ado About Nothing (1993),Comedy|Romance,354,5.0,846062533
14931,497,Much Ado About Nothing (1993),Comedy|Romance,344,5.0,850726472
13379,440,Dave (1993),Comedy|Romance,121,5.0,833058714
13450,440,Dave (1993),Comedy|Romance,641,5.0,836533765
13427,440,Dave (1993),Comedy|Romance,493,5.0,954685326
13407,440,Dave (1993),Comedy|Romance,354,5.0,846062450
13401,440,Dave (1993),Comedy|Romance,306,5.0,939719042
13395,440,Dave (1993),Comedy|Romance,264,5.0,995665009
13394,440,Dave (1993),Comedy|Romance,242,5.0,956682934
16483,550,Threesome (1994),Comedy|Romance,652,5.0,1440269836
16482,550,Threesome (1994),Comedy|Romance,564,5.0,974837661
28099,1188,Strictly Ballroom (1992),Comedy|Romance,595,5.0,965077188
28097,1188,Strictly Ballroom (1992),Comedy|Romance,577,5.0,1111551099
28094,1188,Strictly Ballroom (1992),Comedy|Romance,537,5.0,879503093
28090,1188,Strictly Ballroom (1992),Comedy|Romance,493,5.0,954685191
28085,1188,Strictly Ballroom (1992),Comedy|Romance,420,5.0,892821852
23233,915,Sabrina (1954),Comedy|Romance,585,5.0,975363105
23229,915,Sabrina (1954),Comedy|Romance,537,5.0,879503317
23228,915,Sabrina (1954),Comedy|Romance,489,5.0,944960127
23223,915,Sabrina (1954),Comedy|Romance,387,5.0,974670100
23216,915,Sabrina (1954),Comedy|Romance,239,5.0,991858469
22744,905,It Happened One Night (1934),Comedy|Romance,614,5.0,1003253918
22743,905,It Happened One Night (1934),Comedy|Romance,605,5.0,980195677
22741,905,It Happened One Night (1934),Comedy|Romance,585,5.0,975362136
22738,905,It Happened One Night (1934),Comedy|Romance,569,5.0,965070015
22731,905,It Happened One Night (1934),Comedy|Romance,387,5.0,974682415
22730,905,It Happened One Night (1934),Comedy|Romance,358,5.0,957479957
22728,905,It Happened One Night (1934),Comedy|Romance,268,5.0,1314911211
22726,905,It Happened One Night (1934),Comedy|Romance,232,5.0,955089938
22725,905,It Happened One Night (1934),Comedy|Romance,195,5.0,976288064
22724,905,It Happened One Night (1934),Comedy|Romance,118,5.0,951009676
22722,905,It Happened One Night (1934),Comedy|Romance,96,5.0,1223256671
24255,955,Bringing Up Baby (1938),Comedy|Romance,287,5.0,1470166886
24252,955,Bringing Up Baby (1938),Comedy|Romance,236,5.0,1109967198
24263,955,Bringing Up Baby (1938),Comedy|Romance,472,5.0,939691869
24267,955,Bringing Up Baby (1938),Comedy|Romance,529,5.0,960086769
24275,955,Bringing Up Baby (1938),Comedy|Romance,614,5.0,1003254086
24274,955,Bringing Up Baby (1938),Comedy|Romance,608,5.0,939361316
24271,955,Bringing Up Baby (1938),Comedy|Romance,585,5.0,975362330
24270,955,Bringing Up Baby (1938),Comedy|Romance,564,5.0,974832744
24269,955,Bringing Up Baby (1938),Comedy|Romance,547,5.0,974780009
24268,955,Bringing Up Baby (1938),Comedy|Romance,537,5.0,879502641
24050,947,My Man Godfrey (1936),Comedy|Romance,585,5.0,975362059
24122,951,His Girl Friday (1940),Comedy|Romance,614,5.0,1003253918
24121,951,His Girl Friday (1940),Comedy|Romance,608,5.0,939361157
24119,951,His Girl Friday (1940),Comedy|Romance,597,5.0,940708400
24117,951,His Girl Friday (1940),Comedy|Romance,585,5.0,975361291
24114,951,His Girl Friday (1940),Comedy|Romance,529,5.0,959964792
24112,951,His Girl Friday (1940),Comedy|Romance,472,5.0,944061874
24109,951,His Girl Friday (1940),Comedy|Romance,387,5.0,974682905
24108,951,His Girl Friday (1940),Comedy|Romance,358,5.0,957479973
24099,951,His Girl Friday (1940),Comedy|Romance,96,5.0,1223256610
24097,951,His Girl Friday (1940),Comedy|Romance,19,5.0,855192279
23933,937,Love in the Afternoon (1957),Comedy|Romance,537,5.0,879506753
23932,937,Love in the Afternoon (1957),Comedy|Romance,387,5.0,974670188
23921,936,Ninotchka (1939),Comedy|Romance,265,5.0,960060498
23919,936,Ninotchka (1939),Comedy|Romance,236,5.0,1109969439
45837,2108,L.A. Story (1991),Comedy|Romance,646,5.0,953449685
77762,6254,"Awful Truth, The (1937)",Comedy|Romance,96,5.0,1223256716
77502,6155,How to Lose a Guy in 10 Days (2003),Comedy|Romance,599,5.0,1329893932
77491,6155,How to Lose a Guy in 10 Days (2003),Comedy|Romance,128,5.0,1049684186
75825,5620,Sweet Home Alabama (2002),Comedy|Romance,275,5.0,1386885838
75819,5620,Sweet Home Alabama (2002),Comedy|Romance,98,5.0,1459405375
76958,5957,Two Weeks Notice (2002),Comedy|Romance,128,5.0,1049684171
82534,8131,Pursuit of Happiness (2001),Comedy|Romance,169,5.0,1234228470
82420,7941,Smiles of a Summer Night (Sommarnattens leende) (1955),Comedy|Romance,38,5.0,1389727843
81794,7375,"Prince & Me, The (2004)",Comedy|Romance,599,5.0,1344136057
81444,7293,50 First Dates (2004),Comedy|Romance,473,5.0,1425643161
81280,7212,I Was a Male War Bride (1949),Comedy|Romance,20,5.0,1224043242
70794,4489,Coming to America (1988),Comedy|Romance,598,5.0,1057554801
70645,4447,Legally Blonde (2001),Comedy|Romance,381,5.0,1018682944
70629,4447,Legally Blonde (2001),Comedy|Romance,111,5.0,1097429482
70627,4447,Legally Blonde (2001),Comedy|Romance,98,5.0,1459405186
71757,4796,"Grass Is Greener, The (1960)",Comedy|Romance,609,5.0,1029870367
70285,4361,Tootsie (1982),Comedy|Romance,621,5.0,1116477296
70281,4361,Tootsie (1982),Comedy|Romance,575,5.0,1018057965
70273,4361,Tootsie (1982),Comedy|Romance,417,5.0,1112587425
70271,4361,Tootsie (1982),Comedy|Romance,376,5.0,1005530013
68630,4076,Two Ninas (1999),Comedy|Romance,609,5.0,1029869716
70258,4361,Tootsie (1982),Comedy|Romance,15,5.0,997938151
73942,5151,40 Days and 40 Nights (2002),Comedy|Romance,128,5.0,1049684159
73911,5135,Monsoon Wedding (2001),Comedy|Romance,529,5.0,1016405409
74378,5299,My Big Fat Greek Wedding (2002),Comedy|Romance,405,5.0,1097696314
74374,5299,My Big Fat Greek Wedding (2002),Comedy|Romance,350,5.0,1026761041
74359,5299,My Big Fat Greek Wedding (2002),Comedy|Romance,128,5.0,1049684095
74352,5299,My Big Fat Greek Wedding (2002),Comedy|Romance,30,5.0,1031799237
75357,5470,The Importance of Being Earnest (1952),Comedy|Romance,529,5.0,1063149603
72834,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,220,5.0,1029528527
72870,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,407,5.0,1029185528
72868,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,382,5.0,1371772584
72864,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,366,5.0,1306282976
72863,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,362,5.0,1217952751
72857,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,323,5.0,1150487785
72853,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,307,5.0,1209040127
72847,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,283,5.0,1114524870
72843,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,255,5.0,1236981630
72840,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,250,5.0,1469700716
72839,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,243,5.0,1094220991
72826,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,153,5.0,1046740081
72822,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,134,5.0,1361245145
72819,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,128,5.0,1049684082
72816,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,111,5.0,1098374097
72815,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,103,5.0,1117482339
72814,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,99,5.0,1015037811
72810,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,88,5.0,1239757171
72809,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,78,5.0,1327063019
72805,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,56,5.0,1467002978
72804,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,52,5.0,1231767291
72803,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,48,5.0,1305605431
72871,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,414,5.0,1039390596
72873,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,427,5.0,1116354559
72875,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,430,5.0,1111579003
72876,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,431,5.0,1165546944
72919,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,630,5.0,1443808746
72916,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,623,5.0,1225258328
72911,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,596,5.0,1138658590
72901,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,542,5.0,1424965333
72895,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,520,5.0,1142025821
72894,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,519,5.0,1463338876
72888,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,481,5.0,1437001051
72886,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,473,5.0,1425643558
72881,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,460,5.0,1072836566
72880,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,456,5.0,1432308190
72879,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,452,5.0,1044681084
72878,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,450,5.0,1449349263
72800,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,23,5.0,1148668997
95081,80549,Easy A (2010),Comedy|Romance,238,5.0,1459368731
95089,80549,Easy A (2010),Comedy|Romance,599,5.0,1344135659
95559,84374,No Strings Attached (2011),Comedy|Romance,98,5.0,1459405355
95455,82608,Zerophilia (2005),Comedy|Romance,652,5.0,1442083346
99821,140761,The Biggest Fan (2002),Comedy|Romance,652,5.0,1439587262
99818,140755,Long-Term Relationship (2006),Comedy|Romance,652,5.0,1439587113
96366,90576,What's Your Number? (2011),Comedy|Romance,599,5.0,1344134770
98343,107412,"Kidnapping, Caucasian Style (Kavkazskaya plennitsa) (1967)",Comedy|Romance,298,5.0,1447366598
86717,34162,Wedding Crashers (2005),Comedy|Romance,187,5.0,1241416061
86943,35836,"40-Year-Old Virgin, The (2005)",Comedy|Romance,654,5.0,1145390709
86914,35836,"40-Year-Old Virgin, The (2005)",Comedy|Romance,268,5.0,1314889698
86912,35836,"40-Year-Old Virgin, The (2005)",Comedy|Romance,244,5.0,1448175130
86908,35836,"40-Year-Old Virgin, The (2005)",Comedy|Romance,187,5.0,1230360635
86896,35836,"40-Year-Old Virgin, The (2005)",Comedy|Romance,56,5.0,1467005373
85905,31685,Hitch (2005),Comedy|Romance,333,5.0,1441199189
85896,31685,Hitch (2005),Comedy|Romance,98,5.0,1459405174
84778,25801,She Done Him Wrong (1933),Comedy|Romance,98,5.0,1459405765
84989,26501,Choose Me (1984),Comedy|Romance,547,5.0,1249033347
85170,27178,In July (Im Juli) (2000),Comedy|Romance,132,5.0,1283423342
85134,26843,Three of Hearts (1993),Comedy|Romance,652,5.0,1440269953
85214,27523,My Sassy Girl (Yeopgijeogin geunyeo) (2001),Comedy|Romance,362,5.0,1217952196
91203,56949,27 Dresses (2008),Comedy|Romance,98,5.0,1459405344
91592,58998,Forgetting Sarah Marshall (2008),Comedy|Romance,275,5.0,1386885768
91585,58998,Forgetting Sarah Marshall (2008),Comedy|Romance,61,5.0,1216487144
90323,54004,I Now Pronounce You Chuck and Larry (2007),Comedy|Romance,473,5.0,1425644172
89848,52245,Blades of Glory (2007),Comedy|Romance,546,5.0,1303006740
53815,2706,American Pie (1999),Comedy|Romance,350,5.0,1003179386
53804,2706,American Pie (1999),Comedy|Romance,247,5.0,953101146
53800,2706,American Pie (1999),Comedy|Romance,235,5.0,1113184474
53796,2706,American Pie (1999),Comedy|Romance,217,5.0,1108160815
53792,2706,American Pie (1999),Comedy|Romance,189,5.0,968092747
53791,2706,American Pie (1999),Comedy|Romance,187,5.0,1233516195
53779,2706,American Pie (1999),Comedy|Romance,95,5.0,1018815560
53776,2706,American Pie (1999),Comedy|Romance,89,5.0,1257620604
53775,2706,American Pie (1999),Comedy|Romance,78,5.0,1274051060
53768,2706,American Pie (1999),Comedy|Romance,16,5.0,1137577616
53428,2690,"Ideal Husband, An (1999)",Comedy|Romance,656,5.0,986243563
53427,2690,"Ideal Husband, An (1999)",Comedy|Romance,652,5.0,1439589086
53425,2690,"Ideal Husband, An (1999)",Comedy|Romance,575,5.0,1018058482
53422,2690,"Ideal Husband, An (1999)",Comedy|Romance,491,5.0,940797129
53417,2690,"Ideal Husband, An (1999)",Comedy|Romance,294,5.0,1047070662
53415,2690,"Ideal Husband, An (1999)",Comedy|Romance,220,5.0,970508020
53409,2690,"Ideal Husband, An (1999)",Comedy|Romance,20,5.0,1238731025
54453,2724,Runaway Bride (1999),Comedy|Romance,518,5.0,945362022
54451,2724,Runaway Bride (1999),Comedy|Romance,497,5.0,939766834
54437,2724,Runaway Bride (1999),Comedy|Romance,372,5.0,958004520
54421,2724,Runaway Bride (1999),Comedy|Romance,98,5.0,1459405410
54346,2721,Trick (1999),Comedy|Romance,652,5.0,1439487885
54345,2721,Trick (1999),Comedy|Romance,564,5.0,974844147
54342,2721,Trick (1999),Comedy|Romance,407,5.0,962646994
53154,2671,Notting Hill (1999),Comedy|Romance,518,5.0,945361428
53135,2671,Notting Hill (1999),Comedy|Romance,372,5.0,958004544
53133,2671,Notting Hill (1999),Comedy|Romance,358,5.0,957479350
52076,2572,10 Things I Hate About You (1999),Comedy|Romance,289,5.0,1328935801
52105,2572,10 Things I Hate About You (1999),Comedy|Romance,617,5.0,944894141
52103,2572,10 Things I Hate About You (1999),Comedy|Romance,599,5.0,1344133838
52085,2572,10 Things I Hate About You (1999),Comedy|Romance,418,5.0,1132177302
52063,2572,10 Things I Hate About You (1999),Comedy|Romance,128,5.0,1049683603
53129,2671,Notting Hill (1999),Comedy|Romance,311,5.0,930667807
52060,2572,10 Things I Hate About You (1999),Comedy|Romance,98,5.0,1459405252
52059,2572,10 Things I Hate About You (1999),Comedy|Romance,95,5.0,1018815528
52053,2572,10 Things I Hate About You (1999),Comedy|Romance,15,5.0,1033344641
52216,2581,Never Been Kissed (1999),Comedy|Romance,599,5.0,1329893078
52213,2581,Never Been Kissed (1999),Comedy|Romance,518,5.0,945361690
52198,2581,Never Been Kissed (1999),Comedy|Romance,275,5.0,1386885596
53121,2671,Notting Hill (1999),Comedy|Romance,239,5.0,991858227
53112,2671,Notting Hill (1999),Comedy|Romance,128,5.0,1049683620
56386,2888,Drive Me Crazy (1999),Comedy|Romance,128,5.0,1049683873
56974,2935,"Lady Eve, The (1941)",Comedy|Romance,597,5.0,940707703
56973,2935,"Lady Eve, The (1941)",Comedy|Romance,585,5.0,975362104
56969,2935,"Lady Eve, The (1941)",Comedy|Romance,387,5.0,974682790
55138,2774,Better Than Chocolate (1999),Comedy|Romance,239,5.0,991857793
55849,2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance,132,5.0,1283509429
55801,2837,Bedrooms & Hallways (1998),Comedy|Romance,407,5.0,975740667
55647,2805,Mickey Blue Eyes (1999),Comedy|Romance,128,5.0,1049683920
55850,2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance,255,5.0,1236982967
46563,2144,Sixteen Candles (1984),Comedy|Romance,599,5.0,1329893907
46560,2144,Sixteen Candles (1984),Comedy|Romance,564,5.0,974714461
46558,2144,Sixteen Candles (1984),Comedy|Romance,518,5.0,945363973
46553,2144,Sixteen Candles (1984),Comedy|Romance,472,5.0,944321404
46536,2144,Sixteen Candles (1984),Comedy|Romance,262,5.0,1433900113
46534,2144,Sixteen Candles (1984),Comedy|Romance,232,5.0,955090333
46531,2144,Sixteen Candles (1984),Comedy|Romance,177,5.0,907516215
46527,2144,Sixteen Candles (1984),Comedy|Romance,98,5.0,1459405443
46520,2144,Sixteen Candles (1984),Comedy|Romance,4,5.0,949811603
50944,2485,She's All That (1999),Comedy|Romance,408,5.0,933115960
50931,2485,She's All That (1999),Comedy|Romance,128,5.0,1049683651
50346,2424,You've Got Mail (1998),Comedy|Romance,518,5.0,945361935
50330,2424,You've Got Mail (1998),Comedy|Romance,364,5.0,1444530507
50319,2424,You've Got Mail (1998),Comedy|Romance,242,5.0,956683048
50318,2424,You've Got Mail (1998),Comedy|Romance,239,5.0,991861185
50307,2424,You've Got Mail (1998),Comedy|Romance,128,5.0,1049683738
63367,3524,Arthur (1981),Comedy|Romance,564,5.0,974837128
63363,3524,Arthur (1981),Comedy|Romance,358,5.0,957479605
63362,3524,Arthur (1981),Comedy|Romance,306,5.0,956081320
63359,3524,Arthur (1981),Comedy|Romance,232,5.0,955090720
63141,3501,Murphy's Romance (1985),Comedy|Romance,336,5.0,995826491
63140,3501,Murphy's Romance (1985),Comedy|Romance,242,5.0,956687205
67988,4018,What Women Want (2000),Comedy|Romance,37,5.0,981304606
65304,3743,Boys and Girls (2000),Comedy|Romance,128,5.0,1049684216
65251,3739,Trouble in Paradise (1932),Comedy|Romance,236,5.0,1109968072
65250,3739,Trouble in Paradise (1932),Comedy|Romance,96,5.0,1223256464
66599,3909,Woman on Top (2000),Comedy|Romance,656,5.0,986244044
58895,3072,Moonstruck (1987),Comedy|Romance,585,5.0,975363236
58893,3072,Moonstruck (1987),Comedy|Romance,565,5.0,954601911
58892,3072,Moonstruck (1987),Comedy|Romance,564,5.0,974713136
58890,3072,Moonstruck (1987),Comedy|Romance,539,5.0,951928718
58875,3072,Moonstruck (1987),Comedy|Romance,248,5.0,1031527590
58874,3072,Moonstruck (1987),Comedy|Romance,242,5.0,956686681
58863,3072,Moonstruck (1987),Comedy|Romance,35,5.0,1174450056
57678,2978,Three to Tango (1999),Comedy|Romance,518,5.0,945365440
60645,3244,"Goodbye Girl, The (1977)",Comedy|Romance,564,5.0,974714618
12907,417,Barcelona (1994),Comedy|Romance,232,5.0,955090253
12405,378,Speechless (1994),Comedy|Romance,110,5.0,840101150
2220,39,Clueless (1995),Comedy|Romance,564,5.0,974714239
2225,39,Clueless (1995),Comedy|Romance,597,5.0,940707935
2227,39,Clueless (1995),Comedy|Romance,599,5.0,1329892886
2231,39,Clueless (1995),Comedy|Romance,641,5.0,834636664
2233,39,Clueless (1995),Comedy|Romance,653,5.0,948161400
7304,252,I.Q. (1994),Comedy|Romance,518,5.0,945362943
